"date","mean","std","mis"
"1997-08-29",NA,NA,1
"1997-09-06",NA,NA,1
"1997-09-14",-2.3770973952688,0.287042503886172,0.157319737800437
"1997-09-22",-2.26127888247307,0.330327182598703,0.0939548434085943
"1997-09-30",-2.31079529416641,0.321923690108646,0.0892206846321923
"1997-10-08",-2.3722335830539,0.335113861827305,0.234158776402039
"1997-10-16",-2.3077741064815,0.27087310106736,0.654406409322651
"1997-10-24",-2.28320170357776,0.297714331858111,0.0826656955571741
"1997-11-01",-2.1819923032137,0.336709835139592,0.0812090313182811
"1997-11-09",-2.18394677201041,0.346448933094752,0.0884923525127458
"1997-11-17",-2.2403768690838,0.366688119415791,0.0921340131099782
"1997-11-25",-2.12198195738845,0.352483952099239,0.088856518572469
"1997-12-03",-2.21063306779498,0.320983261643368,0.129643117261471
"1997-12-11",-1.91301663984069,0.27070513267693,0.165695557174071
"1997-12-19",-1.91693410872593,0.290378144130307,0.0961398397669337
"1997-12-27",-1.77440588061197,0.233066481182898,0.101602330662782
"1998-01-01",-1.75237198152277,0.266351059874856,0.101602330662782
"1998-01-09",-1.62609545272338,0.232536612791915,0.151128914785142
"1998-01-17",-1.58798593990075,0.252692360561485,0.0830298616168973
"1998-01-25",-1.47502978627658,0.261251684712262,0.0997815003641661
"1998-02-02",-1.56232865994142,0.31483985159784,0.095047341587764
"1998-02-10",-1.51998741415618,0.214801945960069,0.174799708667152
"1998-02-18",-1.68617559403597,0.236589058542628,0.0848506919155135
"1998-02-26",-1.52493267713092,0.277480397857316,0.0986890021849964
"1998-03-06",-1.46655483960299,0.32987354188428,0.0877640203932993
"1998-03-14",-1.3539195874437,0.288011031920454,0.156227239621267
"1998-03-22",-1.57788325605564,0.2310466110685,0.0957756737072105
"1998-03-30",-1.49814985624476,0.350304816768682,0.126729788783685
"1998-04-07",-1.71491241918586,0.366805049984171,0.0968681718863802
"1998-04-15",-1.98536257116991,0.292006751144456,0.108521485797524
"1998-04-23",-2.14276269112184,0.249833383304341,0.119446467589221
"1998-05-01",-2.25033677844565,0.328315769654051,0.155134741442098
"1998-05-09",-2.20456649771414,0.24954178196916,0.101602330662782
"1998-05-17",-2.16641448758443,0.314489414770365,0.384195193008012
"1998-05-25",-2.34866468499439,0.22319090788254,0.351056081573197
"1998-06-02",-2.41213505879969,0.265070994771148,0.126001456664239
"1998-06-10",-2.41657676304195,0.358713473864958,0.238164603058995
"1998-06-18",-2.44545778778713,0.318218302143835,0.172978878368536
"1998-06-26",-2.45044560089047,0.302411476876801,0.153678077203205
"1998-07-04",-2.55093613106672,0.305304181656623,0.13292061179898
"1998-07-12",-2.72435337325311,0.359018482251687,0.198834668608886
"1998-07-20",-2.39082301959795,0.338032998846564,0.115804806991988
"1998-07-28",-2.48000779915384,0.346234051122787,0.090313182811362
"1998-08-05",-2.39361927174619,0.358969993206342,0.0994173343044428
"1998-08-13",-2.57065031104065,0.398807764239296,0.126365622723962
"1998-08-21",-2.45248354899133,0.342531710618271,0.160597232337946
"1998-08-29",-2.38933393310332,0.370043836006174,0.549162418062637
"1998-09-06",-2.45892451229232,0.38577031632527,0.0946831755280408
"1998-09-14",-2.28885873578031,0.36128226313195,0.0892206846321923
"1998-09-22",-2.26245049530272,0.330618010220271,0.0848506919155135
"1998-09-30",-2.4224215140925,0.349005874256466,0.0859431900946832
"1998-10-08",-2.4443291554721,0.453656818574556,0.0782957028404953
"1998-10-16",-2.37811809199035,0.41800497772412,0.0990531682447196
"1998-10-24",-2.38755249199168,0.393982234655433,0.0823015294974508
"1998-11-01",-2.24593589558982,0.312624702919432,0.0873998543335761
"1998-11-09",-2.26058388159676,0.326298621705993,0.0826656955571741
"1998-11-17",-2.19373058097286,0.295095565128227,0.11143481427531
"1998-11-25",-2.20064301455132,0.290916732001547,0.252367079388201
"1998-12-03",-2.01808327200568,0.32625354388844,0.432629278951202
"1998-12-11",-1.73250093647583,0.309585138148244,0.0881281864530226
"1998-12-19",-1.69541538852529,0.262039252105023,0.0986890021849964
"1998-12-27",-1.66073435190882,0.396628311299916,0.798616168973052
"1999-01-01",-1.61447505443521,0.230975527039943,0.168244719592134
"1999-01-09",-1.6715617977908,0.239852213764507,0.0866715222141296
"1999-01-17",-1.70473539586474,0.280820287628306,0.115076474872542
"1999-01-25",-1.32455164890945,0.501018602147095,0.901675163874727
"1999-02-02",-1.5515103577398,0.242407943935909,0.198470502549162
"1999-02-10",-1.68214758903466,0.24219801419638,0.090313182811362
"1999-02-18",-1.5806501690344,0.224151193048482,0.115076474872542
"1999-02-26",-1.74257807880271,0.323451950602472,0.096504005826657
"1999-03-06",-1.96474964020015,0.286453691570067,0.079388201019665
"1999-03-14",-2.00931213519674,0.294133659313298,0.0873998543335761
"1999-03-22",-2.06918382156963,0.272486150027269,0.126001456664239
"1999-03-30",-1.94493001746991,0.316555113126276,0.117625637290605
"1999-04-07",-2.13526975200622,0.31838342438545,0.0935906773488711
"1999-04-15",-2.19193824261564,0.280330507484667,0.0921340131099782
"1999-04-23",-2.31542111177599,0.273358422611085,0.148215586307356
"1999-05-01",-2.0888428526058,0.352548234949083,0.197742170429716
"1999-05-09",-2.3006370449786,0.285885101892584,0.0939548434085943
"1999-05-17",-2.31332196154898,0.344645132257868,0.659140568099053
"1999-05-25",-2.40956205559607,0.352117960019082,0.769847050254916
"1999-06-02",-2.35526720130316,0.265036185174511,0.109978150036417
"1999-06-10",-2.52915359580717,0.274276716667207,0.158412235979607
"1999-06-18",-2.4625841383498,0.302055787105298,0.14748725418791
